hourly_timestamp,Hour_Sin,Hour_Cos,DayOfWeek,IsWeekend,Ambient_Temp_C,Temp_Rolling_Mean,Occupancy_Category,HVAC_Power_kW,CO2_Level,Light,Humidity,Appliance_Energy_Wh,Lighting_Energy_Wh,Outside_Temp_C,Windspeed,Efficiency_Category,Relative_Compactness,Overall_Height
2016-02-16 05:00:00,0.8660254037844386,0.5000000000000001,3,0,20.76565573770492,20.60868700667881,Low,0.21725999999999998,503.32035519125685,0.0,24.153183060109292,284.0,0.0,3.8154166666666667,2.65,Medium_Efficiency,0.82,7.0
2016-02-29 03:00:00,0.8660254037844386,0.5000000000000001,4,0,20.65610655737705,20.722563752276866,Low,0.185535,505.03551912568304,0.0,21.56251366120219,293.5,1.0,5.438958333333334,3.6145833333333335,High_Efficiency,0.74,3.5
2016-01-19 20:00:00,0.8660254037844386,0.5000000000000001,5,1,19.70771857923497,20.376493624772312,Low,0.18170526315789473,471.54508196721315,0.0,28.018620218579233,287.89473684210526,0.5263157894736842,5.623684210526315,3.6622807017543857,High_Efficiency,0.74,3.5
2016-05-08 07:00:00,0.8660254037844386,0.5000000000000001,6,1,19.722937158469946,20.028920765027323,Low,0.27,498.09426229508193,0.0,31.940853825136614,300.0,0.0,5.377631578947368,3.3596491228070176,Low_Efficiency,0.76,7.0
2016-02-11 04:00:00,0.9659258262890683,0.25881904510252074,0,0,19.929731638418083,19.929731638418083,Medium,0.2605842105263158,627.340395480226,0.0,26.10620056497175,328.94736842105266,9.473684210526315,5.3614035087719305,3.956140350877193,High_Efficiency,0.69,3.5
2016-05-08 11:00:00,0.9659258262890683,0.25881904510252074,1,0,20.29597457627119,20.112853107344634,Low,0.279225,540.4684557438794,0.0,28.67860640301318,359.0,6.0,4.615833333333333,2.8666666666666667,Medium_Efficiency,0.9,7.0
2016-02-09 18:00:00,0.9659258262890683,0.25881904510252074,2,0,20.704484463276835,20.310063559322035,Medium,0.25833500000000004,995.902118644068,0.0,25.348454802259887,330.5,5.0,4.672916666666667,3.7375,High_Efficiency,0.64,3.5
2016-03-21 09:00:00,0.9659258262890683,0.25881904510252074,3,0,20.70910310734463,20.569854048964217,Low,0.29115,511.1094632768361,0.0,23.635805084745762,318.5,5.0,3.5645833333333328,2.525,Low_Efficiency,0.79,7.0
2016-03-11 14:00:00,0.9659258262890683,0.25881904510252074,4,0,20.570127118644066,20.661238229755174,Low,0.26775,498.43008474576277,0.0,21.86887711864407,296.0,1.5,5.341458333333334,3.86875,Low_Efficiency,0.79,7.0
2016-04-05 18:00:00,0.9659258262890683,0.25881904510252074,5,1,19.684392655367233,20.321207627118643,Low,0.17540526315789473,473.0127118644068,0.0,28.758778248587568,278.42105263157896,0.0,5.520175438596491,3.653508771929825,High_Efficiency,0.66,3.5
2016-03-09 23:00:00,0.9659258262890683,0.25881904510252074,6,1,19.68936440677966,19.98129472693032,Low,0.2307078947368421,500.7881355932203,0.0,31.92997175141243,301.57894736842104,0.0,5.223684210526316,3.5307017543859645,Medium_Efficiency,0.9,7.0
2016-04-03 00:00:00,1.0,6.123233995736766e-17,0,0,19.88725,19.88725,Medium,0.2699052631578947,633.9354166666667,0.0,25.699131944444446,337.36842105263156,13.157894736842104,5.342105263157895,4.0701754385964914,High_Efficiency,0.71,3.5
2016-05-05 01:00:00,1.0,6.123233995736766e-17,1,0,20.303224999999998,20.0952375,Low,0.2535975,544.7062037037036,0.0,28.745089814814815,318.0,13.5,4.625,2.916666666666667,Medium_Efficiency,0.86,7.0
2016-04-27 21:00:00,1.0,6.123233995736766e-17,2,0,20.674486111111108,20.288320370370368,Medium,0.41981500000000005,988.4120833333335,0.0,25.391944444444444,442.0,7.0,4.56625,3.6083333333333334,Medium_Efficiency,0.82,7.0
2016-02-19 00:00:00,1.0,6.123233995736766e-17,3,0,20.69141666666667,20.556375925925924,Low,0.23447249999999997,530.5597222222221,0.0,22.9161875,302.0,4.5,3.3733333333333335,2.4541666666666666,Medium_Efficiency,0.86,7.0
2016-03-31 19:00:00,1.0,6.123233995736766e-17,4,0,20.53686805555555,20.63425694444444,Low,0.3392775,487.4111111111111,0.0,21.98970138888889,437.0,6.5,5.303511904761905,3.7946428571428568,Medium_Efficiency,0.86,7.0
2016-03-29 03:00:00,1.0,6.123233995736766e-17,5,1,19.627055555555557,20.285113425925925,Low,0.18468947368421054,475.1298611111111,0.0,29.17765277777778,292.63157894736844,0.5263157894736842,5.52280701754386,3.640350877192983,High_Efficiency,0.71,3.5
2016-04-13 16:00:00,1.0,6.123233995736766e-17,6,1,19.624118055555556,19.929347222222223,Low,0.1820368421052632,505.02083333333326,0.0,31.87258333333333,288.94736842105266,0.0,5.202192982456141,3.596491228070175,High_Efficiency,0.71,3.5
2016-02-12 05:00:00,0.9659258262890683,-0.25881904510252063,0,0,19.901653005464482,19.901653005464482,Medium,0.4212421052631579,640.311475409836,0.0,25.372158469945354,428.42105263157896,22.105263157894736,5.667543859649122,4.2061403508771935,Medium_Efficiency,0.98,7.0
2016-01-19 12:00:00,0.9659258262890683,-0.25881904510252063,1,0,20.422653916211292,20.162153460837885,Low,0.40851000000000004,560.4837887067396,55.04298724954463,28.79409198542805,494.0,40.0,4.861666666666666,3.129166666666667,Medium_Efficiency,0.9,7.0
2016-03-26 02:00:00,0.9659258262890683,-0.25881904510252063,2,0,20.627491803278687,20.317266241651485,Medium,0.4301000000000001,971.7299180327869,77.44740437158471,25.543464480874313,433.0,27.0,4.649166666666667,3.675,Medium_Efficiency,0.98,7.0
2016-03-04 11:00:00,0.9659258262890683,-0.25881904510252063,3,0,20.637397540983606,20.562514420157864,Low,0.381735,597.2964480874317,76.7844262295082,22.685710382513662,472.5,26.5,3.6575,2.5791666666666666,Medium_Efficiency,0.86,7.0
2016-05-07 05:00:00,0.9659258262890683,-0.25881904510252063,4,0,20.550252732240438,20.605047358834245,Low,0.40761000000000003,483.80601092896177,69.75300546448088,22.106871584699455,625.5,21.5,5.460357142857143,3.6142857142857148,High_Efficiency,0.66,3.5
2016-05-23 22:00:00,0.9659258262890683,-0.25881904510252063,5,1,19.643251366120218,20.276967213114755,Low,0.31445526315789474,477.66666666666663,0.0,28.766837431693993,408.94736842105266,2.1052631578947367,5.7537280701754385,3.6228070175438596,Medium_Efficiency,0.9,7.0
2016-02-14 21:00:00,0.9659258262890683,-0.25881904510252063,6,1,19.59311475409836,19.92887295081967,Low,0.3353921052631579,512.2370218579235,0.3442622950819672,31.420252732240435,433.6842105263158,4.7368421052631575,5.272368421052631,3.6271929824561404,Medium_Efficiency,0.98,7.0
2016-02-11 08:00:00,0.8660254037844387,-0.4999999999999998,0,0,19.987697740112992,19.987697740112992,Medium,0.44862631578947365,657.9114406779661,112.57485875706216,25.73880649717514,564.2105263157895,18.42105263157895,6.35,4.337719298245614,High_Efficiency,0.62,3.5
2016-05-11 22:00:00,0.8660254037844387,-0.4999999999999998,1,0,20.586306967984935,20.287002354048965,Medium,0.41734000000000004,640.0435969868173,243.37580037664785,29.513338041431265,524.5,17.5,5.442916666666666,3.2458333333333336,High_Efficiency,0.62,3.5
2016-01-21 21:00:00,0.8660254037844387,-0.4999999999999998,2,0,20.87358212267958,20.482528943592502,High,0.6579299999999999,1061.3332728006455,224.88079096045198,26.1254604519774,672.0,51.0,5.254166666666666,3.8708333333333327,High_Efficiency,0.62,3.5
2016-05-18 13:00:00,0.8660254037844387,-0.4999999999999998,3,0,20.97053672316384,20.810141937942785,Medium,0.5394950000000001,743.576836158192,324.06313559322035,23.190882768361586,548.0,29.0,4.415,2.622916666666667,Medium_Efficiency,0.86,7.0
2016-05-06 05:00:00,0.8660254037844387,-0.4999999999999998,4,0,20.939526836158194,20.927881894000535,High,0.8790275000000001,553.103813559322,234.50847457627117,22.53885593220339,768.0,27.5,6.027202380952381,3.8297619047619045,Medium_Efficiency,0.82,7.0
2016-05-07 15:00:00,0.8660254037844387,-0.4999999999999998,5,1,19.73404661016949,20.54803672316384,Low,0.3833052631578947,480.0326271186441,11.158898305084744,28.189637005649715,594.7368421052631,13.68421052631579,6.260745614035088,3.859649122807017,High_Efficiency,0.71,3.5
2016-05-26 19:00:00,0.8660254037844387,-0.4999999999999998,6,1,19.714357344632766,20.129310263653483,Low,0.6200526315789473,521.4802259887006,25.339830508474577,30.878926553672315,788.421052631579,22.105263157894736,5.876315789473685,3.9956140350877196,Medium_Efficiency,0.9,7.0
2016-03-08 10:00:00,0.7071067811865476,-0.7071067811865475,0,0,20.698930555555556,20.698930555555556,Medium,0.4644315789473684,898.2384027777778,442.50625,28.56074722222222,576.3157894736842,26.842105263157894,7.257017543859649,4.824561403508772,High_Efficiency,0.66,3.5
2016-01-21 09:00:00,0.7071067811865476,-0.7071067811865475,1,0,21.062929901960786,20.88093022875817,Medium,0.5027,817.9537037037038,436.6005010893246,30.913543685807657,444.5,12.5,6.338333333333333,3.6166666666666663,Low_Efficiency,0.79,7.0
2016-01-21 08:00:00,0.7071067811865476,-0.7071067811865475,2,0,21.534165674603173,21.098675377373173,High,0.667485,1209.5938492063492,421.1386111111111,26.450750595238098,697.5,36.0,6.252083333333333,4.004166666666666,High_Efficiency,0.74,3.5
2016-05-02 12:00:00,0.7071067811865476,-0.7071067811865475,3,0,22.09862777777778,21.565241118113914,High,0.5819449999999999,1001.5753472222223,535.0875,25.11584305555556,592.0,47.5,5.62875,2.964583333333333,High_Efficiency,0.66,3.5
2016-03-08 08:00:00,0.7071067811865476,-0.7071067811865475,4,0,21.57613194444444,21.736308465608463,Medium,0.71379,666.6870833333332,531.182361111111,23.112636111111108,904.5,22.5,6.849464285714285,3.9452380952380954,High_Efficiency,0.66,3.5
2016-03-14 04:00:00,0.7071067811865476,-0.7071067811865475,5,1,20.192798611111108,21.28918611111111,Low,0.462221052631579,480.7936111111111,115.33902777777774,27.729041666666667,725.7894736842105,7.894736842105263,7.120614035087719,4.171052631578948,High_Efficiency,0.69,3.5
2016-03-24 05:00:00,0.7071067811865476,-0.7071067811865475,6,1,20.26638611111111,20.678438888888888,Low,0.5272105263157895,529.9640277777778,126.11083333333335,30.03767777777778,800.0,36.8421052631579,6.735526315789474,4.429824561403509,High_Efficiency,0.71,3.5
2016-03-06 05:00:00,0.49999999999999994,-0.8660254037844387,0,0,21.182882513661205,21.182882513661205,High,1.2247368421052633,1091.472131147541,451.55464480874315,29.742349726775956,911.0526315789474,31.05263157894737,8.117763157894737,4.958333333333333,Low_Efficiency,0.79,7.0
2016-05-27 16:00:00,0.49999999999999994,-0.8660254037844387,1,0,21.5267156518345,21.354799082747853,High,0.493675,1046.505854800937,462.22127244340356,29.71521975019516,528.5,14.0,7.355833333333334,3.8916666666666666,High_Efficiency,0.71,3.5
2016-04-24 17:00:00,0.49999999999999994,-0.8660254037844387,2,0,23.94688528138528,22.218827815626994,High,0.53053,1132.803354978355,770.4208333333332,25.987205627705634,563.0,20.0,7.463333333333333,4.4625,High_Efficiency,0.66,3.5
2016-03-25 22:00:00,0.49999999999999994,-0.8660254037844387,3,0,22.80329918032787,22.758966704515885,Medium,0.66572,930.5191256830601,506.22814207650276,24.631688524590164,659.0,53.0,7.037708333333333,3.3833333333333337,Medium_Efficiency,0.9,7.0
2016-02-25 19:00:00,0.49999999999999994,-0.8660254037844387,4,0,22.321487704918034,23.023890722210396,Medium,0.668745,727.5997267759562,615.9176229508197,22.861648907103827,843.0,25.5,7.761726190476191,3.9607142857142863,High_Efficiency,0.71,3.5
2016-03-27 14:00:00,0.49999999999999994,-0.8660254037844387,5,1,20.94563524590164,22.02347404371585,Low,0.6081157894736842,484.90710382513663,190.47131147540983,27.311120218579234,956.8421052631579,8.421052631578947,8.04561403508772,4.394736842105263,High_Efficiency,0.71,3.5
2016-01-16 02:00:00,0.49999999999999994,-0.8660254037844387,6,1,20.58921448087432,21.285445810564667,Low,0.6671605263157895,535.659699453552,98.475956284153,29.773019125683057,826.3157894736842,45.78947368421053,7.667543859649123,4.780701754385965,Medium_Efficiency,0.98,7.0
2016-03-06 09:00:00,0.258819045102521,-0.9659258262890682,0,0,21.38045197740113,21.38045197740113,High,1.2038684210526318,1211.9355932203391,463.20480225988695,30.747161016949157,1070.5263157894738,18.94736842105263,8.963815789473685,5.006578947368421,Medium_Efficiency,0.98,7.0
2016-04-05 02:00:00,0.258819045102521,-0.9659258262890682,1,0,21.777230225988703,21.578841101694916,High,0.516035,1130.909453188055,490.04192897497984,30.2431202582728,453.5,13.5,8.284166666666668,4.2625,Medium_Efficiency,0.86,7.0
2016-03-13 01:00:00,0.258819045102521,-0.9659258262890682,3,0,23.10223870056497,22.08664030131827,Medium,0.5671050000000001,955.638418079096,356.3608757062147,24.67752824858757,691.5,45.0,8.302708333333333,3.5208333333333335,High_Efficiency,0.71,3.5
2016-03-11 20:00:00,0.258819045102521,-0.9659258262890682,4,0,22.736398305084744,22.53862241054614,Medium,0.9808149999999999,756.1411016949153,637.145197740113,22.92982768361582,1028.0,21.0,8.69565476190476,4.02202380952381,Medium_Efficiency,0.86,7.0
2016-04-09 22:00:00,0.258819045102521,-0.9659258262890682,5,1,21.636360169491525,22.49166572504708,Low,0.6943263157894737,480.89039548022606,229.42627118644066,26.470656779661017,1091.578947368421,10.526315789473685,8.81754385964912,4.885964912280702,High_Efficiency,0.64,3.5
2016-02-22 16:00:00,0.258819045102521,-0.9659258262890682,6,1,20.72883474576271,21.700531073446328,Low,0.5414684210526316,530.7187853107345,154.6991525423729,29.845706214689265,831.0526315789474,28.42105263157895,8.486842105263158,5.0394736842105265,High_Efficiency,0.74,3.5
2016-01-18 19:00:00,1.2246467991473532e-16,-1.0,0,0,21.491666666666667,21.491666666666667,High,0.8606684210526316,1150.861388888889,467.07291666666663,31.009688888888892,927.3684210526316,18.42105263157895,9.785745614035088,5.447368421052632,High_Efficiency,0.62,3.5
2016-04-25 16:00:00,1.2246467991473532e-16,-1.0,1,0,22.12334166666667,21.807504166666668,High,0.6602375,1131.6770833333335,535.8480555555556,29.87499861111111,583.5,14.0,8.964166666666667,4.658333333333333,Medium_Efficiency,0.86,7.0
2016-05-20 17:00:00,1.2246467991473532e-16,-1.0,3,0,23.354395833333335,22.32313472222222,Medium,0.655435,917.9802777777777,462.07958333333335,24.829159722222226,666.5,34.5,9.32875,3.5916666666666663,Medium_Efficiency,0.79,7.0
2016-02-08 19:00:00,1.2246467991473532e-16,-1.0,4,0,22.79436805555556,22.75736851851852,Medium,0.9653875,711.1177777777777,609.5984722222222,22.698118055555554,1021.5,11.0,9.499166666666666,4.25,Medium_Efficiency,0.76,7.0
2016-03-03 13:00:00,1.2246467991473532e-16,-1.0,5,1,21.812868055555555,22.653877314814817,Low,0.6913184210526315,478.50277777777785,190.50652777777776,26.070440277777777,890.5263157894736,13.157894736842104,9.412280701754385,5.2938596491228065,Medium_Efficiency,0.82,7.0
2016-05-15 08:00:00,1.2246467991473532e-16,-1.0,6,1,21.27956944444444,21.962268518518517,Low,0.5524105263157895,529.7840277777777,212.09930555555556,29.379555555555555,685.2631578947369,36.8421052631579,9.089473684210526,5.228070175438596,Medium_Efficiency,0.86,7.0
2016-03-09 13:00:00,-0.2588190451025208,-0.9659258262890683,0,0,21.428572404371586,21.428572404371586,High,1.4115263157894735,1019.6352459016392,374.8387978142076,30.58108606557377,1067.8947368421052,17.894736842105264,10.349342105263156,5.824561403508772,Low_Efficiency,0.9,7.0
2016-03-09 02:00:00,-0.2588190451025208,-0.9659258262890683,1,0,22.464313231850117,21.946442818110853,High,0.563745,1041.016412958626,362.2197892271663,29.577359875097578,610.5,9.0,9.347083333333334,4.579166666666667,High_Efficiency,0.64,3.5
2016-05-23 18:00:00,-0.2588190451025208,-0.9659258262890683,3,0,23.313129781420763,22.402005139214154,Medium,0.6644,810.1653005464481,299.3558743169399,24.907990437158475,572.0,32.0,10.021875,3.8479166666666664,Low_Efficiency,0.9,7.0
2016-05-18 12:00:00,-0.2588190451025208,-0.9659258262890683,4,0,22.64275273224044,22.80673191517044,Medium,0.9586500000000001,614.8564207650272,391.122131147541,22.58669398907104,865.5,6.0,10.242083333333332,4.545833333333333,Low_Efficiency,0.9,7.0
2016-04-26 13:00:00,-0.2588190451025208,-0.9659258262890683,5,1,21.779344262295083,22.578408925318765,Low,0.6445894736842105,472.7254098360655,143.68060109289618,25.974331967213118,1008.9473684210526,14.210526315789474,9.951315789473684,5.219298245614035,High_Efficiency,0.74,3.5
2016-03-14 06:00:00,-0.2588190451025208,-0.9659258262890683,6,1,21.568831967213114,21.996976320582878,Low,0.4250842105263158,537.9405737704918,137.7525956284153,28.674673497267758,653.6842105263158,21.05263157894737,9.681140350877193,5.149122807017544,High_Efficiency,0.74,3.5
2016-04-24 17:00:00,-0.4999999999999997,-0.8660254037844388,0,0,22.315541178632127,22.315541178632127,High,1.0224157894736843,1049.0526690157942,477.4187851466893,30.185039272426625,907.3684210526316,17.894736842105264,10.66798245614035,5.491228070175438,Medium_Efficiency,0.82,7.0
2016-02-07 17:00:00,-0.4999999999999997,-0.8660254037844388,1,0,22.631825060532687,22.473683119582407,High,0.5011175,1176.7142857142856,484.23274818401933,31.009792372881357,441.5,12.0,9.520416666666666,4.654166666666667,Medium_Efficiency,0.86,7.0
2016-04-08 08:00:00,-0.4999999999999997,-0.8660254037844388,2,0,21.78125,22.242872079721604,High,0.6006,1020.5138888888891,437.0416666666665,31.270277777777768,634.0,26.0,9.647083333333333,5.3375,High_Efficiency,0.69,3.5
2016-02-15 13:00:00,-0.4999999999999997,-0.8660254037844388,3,0,22.927655367231637,22.44691014258811,Medium,0.373065,763.249858757062,287.1282485875706,25.944740112994353,463.0,21.5,10.597708333333333,3.84375,High_Efficiency,0.62,3.5
2016-02-07 11:00:00,-0.4999999999999997,-0.8660254037844388,4,0,22.69140536723164,22.46677024482109,Medium,0.84865,659.4331920903956,555.4435028248588,23.613665254237286,766.5,5.0,10.742916666666668,4.833333333333334,Low_Efficiency,0.76,7.0
2016-02-28 02:00:00,-0.4999999999999997,-0.8660254037844388,5,1,21.25649717514124,22.291852636534838,Low,0.7545789473684211,474.9584745762712,75.61511299435028,26.628902542372884,828.421052631579,10.0,10.389473684210527,5.2894736842105265,Low_Efficiency,0.76,7.0
2016-04-14 08:00:00,-0.4999999999999997,-0.8660254037844388,6,1,21.238213276836163,21.728705273069682,Low,0.4215552631578947,546.5100282485876,86.96355932203389,28.39914406779661,522.6315789473684,28.42105263157895,10.053947368421053,5.254385964912281,Medium_Efficiency,0.98,7.0
2016-01-19 09:00:00,-0.7071067811865471,-0.7071067811865479,0,0,22.332790740740744,22.332790740740744,High,1.120121052631579,1248.541917989418,451.5281084656085,31.56631825396825,996.3157894736842,17.36842105263158,10.635087719298246,5.3464912280701755,Medium_Efficiency,0.86,7.0
2016-04-07 14:00:00,-0.7071067811865471,-0.7071067811865479,1,0,22.576047817460317,22.45441927910053,High,0.5221125,1359.017003968254,459.3637896825397,32.27328690476191,456.5,16.0,9.645416666666666,4.709722222222222,Medium_Efficiency,0.86,7.0
2016-05-25 02:00:00,-0.7071067811865471,-0.7071067811865479,2,0,21.87847222222222,22.262436926807762,Medium,0.42581,949.1430555555555,435.3902777777778,31.062125,536.5,16.5,9.83,5.166666666666666,High_Efficiency,0.66,3.5
2016-02-02 06:00:00,-0.7071067811865471,-0.7071067811865479,3,0,22.655145833333336,22.369888624338625,Medium,0.48180000000000006,822.0034722222221,269.475,26.66240277777778,426.0,12.0,10.874166666666666,3.5333333333333337,Low_Efficiency,0.76,7.0
2016-03-26 02:00:00,-0.7071067811865471,-0.7071067811865479,4,0,22.440847222222224,22.32482175925926,Medium,0.577885,734.0725,491.45763888888894,25.1417875,746.0,4.5,11.0,4.929166666666666,High_Efficiency,0.62,3.5
